LOC_BLANK,LOC_CODE_AND_COMMENT,LOC_COMMENTS,DESIGN_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_PROG_TIME,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
11,0,5,6,52,33.55,1897.95,33,26,70,Y
1,0,0,2,17,16.19,465.42,12,21,20,N
8,1,2,7,53,26.84,990.86,18,16,68,N
1,0,0,2,11,15.43,85.72,6,12,14,N
4,0,0,5,40,51.2,859.22,29,14,46,N
3,1,3,3,16,31.35,111.45,15,10,28,N
3,0,0,1,8,40.27,35.06,12,5,13,N
3,0,0,3,12,12.21,242.29,10,18,17,Y
2,0,0,9,34,29.93,860.7,24,21,40,N
3,0,0,1,12,11.08,72.22,6,10,17,Y
1,0,0,2,8,16.16,35.47,7,8,11,N
1,0,0,1,2,10.34,2.3,2,4,5,N
2,0,0,2,11,14.97,71.69,7,10,15,N
9,0,6,3,15,24.47,164.52,14,14,32,N
2,0,0,2,7,37.15,65.3,16,9,11,N
7,0,0,1,12,45.59,253.3,18,8,22,N
9,0,6,6,42,22.46,1617.03,19,24,59,N
0,1,1,3,11,17.88,86.54,9,12,15,Y
1,0,0,1,7,17.14,46.67,8,8,10,N
0,0,4,2,6,23.87,278.83,14,14,13,N
5,0,0,5,24,39.76,521.17,25,16,31,N
9,0,11,4,29,43.1,1031.99,27,19,51,Y
1,0,0,2,14,17.24,108.37,11,13,15,N
1,0,0,3,8,15.8,60.97,9,10,11,N
0,1,1,2,6,16.37,43,8,10,10,Y
25,0,5,9,179,105.51,20228.11,86,24,211,N
0,0,0,1,2,7.86,2.73,2,5,5,N
1,0,1,2,10,16.25,67.83,6,8,15,N
5,0,4,3,19,31.08,264.4,16,12,30,N
3,0,3,3,23,36.88,586.58,25,18,33,N
1,0,1,2,8,23.09,16.36,7,5,12,N
2,0,0,2,18,43.08,263.88,26,14,22,N
7,0,4,4,41,36.56,1484.91,26,19,54,N
3,0,0,2,16,15.32,302.61,7,12,22,Y
3,0,0,2,8,23.77,56.58,11,9,13,N
37,9,3,10,82,98.43,11914.18,68,23,133,N
1,0,0,1,9,17.47,124.66,6,8,13,N
19,0,1,17,109,74.49,5433.71,74,31,129,N
2,0,8,2,8,13.66,13.38,5,7,18,Y
5,0,13,6,48,58.74,1319.17,47,21,66,N
4,0,0,2,11,21.34,67.82,8,11,17,Y
2,0,0,2,12,15.12,298.44,10,13,16,Y
6,0,8,2,17,22.31,198.55,16,15,33,Y
18,4,12,12,86,56.72,6330.75,39,23,122,Y
5,0,13,2,10,50.11,47.2,17,7,30,N
5,0,0,3,26,23.48,489.71,16,20,33,N
3,3,2,2,36,30.95,496.92,20,17,46,N
1,0,1,1,5,20.54,21.84,8,7,9,N
3,0,0,4,14,20.47,399.77,14,15,19,N
3,0,0,2,12,13.93,62.67,8,12,17,N
8,0,0,3,18,22.55,224.45,13,12,28,N
1,0,0,1,4,25.95,5.77,7,4,7,N
4,0,5,9,33,31.28,1314.02,26,22,44,Y
1,0,0,1,3,13.95,4.84,4,5,6,N
1,0,0,3,15,10.41,326.24,8,19,18,Y
2,0,1,3,18,37.81,318.63,19,12,23,N
0,0,0,1,9,6.92,55.37,2,8,11,N
3,0,1,1,15,30.91,305.25,18,16,22,N
49,0,6,5,138,215.29,13951.49,117,18,195,Y
20,1,18,11,88,60.58,3419.79,49,22,129,Y
2,0,1,2,10,26.32,99.52,12,11,16,N
3,0,4,13,46,41.93,1248.76,23,15,55,N
14,0,9,5,41,58.5,1369.43,38,20,66,Y
41,0,30,15,160,160.04,7342.44,76,16,236,N
4,0,2,3,13,24.02,108.11,13,13,22,N
4,1,1,10,31,39.5,586.4,26,17,39,N
20,0,0,3,101,38.5,4278.39,38,33,123,Y
0,0,0,2,7,17.41,11.85,6,6,9,N
7,1,4,2,27,29.64,410.57,19,15,41,N
0,0,0,1,6,30.91,32.7,11,6,6,N
8,0,0,1,17,20.41,431.25,10,13,27,Y
11,0,2,4,59,41.13,1862.25,32,21,74,N
6,4,2,5,48,38.57,1780.58,29,22,64,N
5,0,5,3,24,33.42,791.92,23,19,37,N
4,0,0,2,30,15.36,549.75,13,22,36,N
7,0,3,1,33,44.85,576.94,23,14,47,N
24,0,28,6,131,48.51,16789.92,42,26,187,N
0,0,0,1,6,15.36,10.46,5,7,8,N
12,0,2,4,41,65.37,1909.77,36,13,57,N
1,0,0,1,4,13.33,72.6,5,11,8,N
3,0,0,6,18,25.7,961.38,19,17,23,N
1,0,0,2,7,12.8,40,6,10,10,Y
4,0,0,3,26,33.46,475.81,22,16,33,N
3,0,1,7,25,24.32,667.33,18,20,33,Y
13,2,5,5,46,27.24,1514.66,18,17,68,N
1,0,0,2,11,17.96,51.73,10,12,12,N
0,0,0,1,3,25.32,13.89,7,4,6,N
1,0,0,1,6,18.99,27.91,7,8,9,N
1,0,0,5,13,19.72,285.9,13,14,16,N
0,0,1,3,14,20.85,56.76,9,9,17,N
6,0,3,6,37,33.53,388.93,20,17,49,N
0,0,0,1,9,7,14,2,6,11,N
1,1,0,1,10,10.66,71.63,5,10,14,N
4,0,0,3,18,37.55,336.69,22,13,25,N
1,0,0,1,4,27.61,42.28,12,9,8,N
3,0,3,1,15,22.81,150.79,11,12,28,N
2,0,0,1,7,24.58,82.6,9,10,11,N
4,0,5,2,29,23.91,2105.5,16,14,38,N
1,0,0,3,4,26.64,76.73,10,8,7,Y
4,0,0,2,17,14.16,229,8,13,23,N
5,0,1,3,35,26.55,426.35,15,15,44,N
2,0,0,1,10,13.94,145.64,7,12,14,N
7,0,1,6,40,29.39,1070.06,25,20,51,N
0,0,0,2,6,11.52,20.08,5,7,8,N
1,0,0,1,10,42.98,45.7,12,5,13,N
2,0,0,4,15,22.43,102.98,11,8,19,N
8,4,4,7,97,70.2,2374.59,40,14,115,Y
12,3,8,5,76,78.27,3546.84,50,24,102,Y
3,0,0,1,6,39.34,19.67,10,4,11,N
9,0,1,9,44,38.5,1676.85,30,20,56,N
14,0,9,3,92,49.52,955.78,18,11,117,N
2,0,0,1,13,10.58,68.53,5,9,18,N
4,0,1,1,20,32.77,139.38,16,10,27,Y
3,1,1,1,12,39.47,43.83,17,8,17,Y
1,0,0,1,6,17.17,5.49,5,4,7,N
2,0,5,2,12,21.13,248.09,13,18,21,N
25,1,82,5,89,75.07,12380.46,68,26,197,Y
3,0,0,3,20,32.72,136.56,15,13,25,Y
2,0,0,1,8,19.25,45.17,9,9,12,N
31,0,3,4,19,10.32,587.06,7,16,55,Y
5,1,5,6,48,83.22,1782.67,55,18,59,Y
3,0,0,3,22,48.83,299.07,26,13,27,N
2,0,0,2,21,43.78,334.85,30,16,23,N
13,0,0,5,15,17.23,1077.37,11,18,32,N
6,0,0,3,22,32.91,325.08,18,15,31,N
12,4,0,4,40,63.8,547.53,28,12,59,N
4,0,0,2,17,33.37,313.31,20,13,23,Y
0,0,0,1,5,9.73,15.38,3,8,7,N
2,0,0,1,5,24.78,71.37,10,9,9,N
8,0,5,6,47,77.33,685.79,41,14,63,Y
3,0,3,1,17,20.49,329.03,13,17,23,N
1,0,0,1,7,16.73,12.05,5,4,10,N
12,6,12,13,85,55.45,3377.57,53,30,120,N
7,0,2,5,34,45.31,400.6,26,16,46,N
11,13,11,8,71,27.85,3040.87,18,19,108,N
6,0,3,3,24,35.82,319.69,20,13,35,N
1,0,1,1,5,12.8,34.85,6,6,9,N
33,0,16,1,95,113.93,4948.14,50,12,146,N
2,0,0,1,23,16.14,428.82,11,13,29,N
2,1,0,3,10,33.74,1737.06,17,23,15,N
2,0,1,1,16,20.73,746.37,11,16,23,N
3,0,7,2,14,30.28,26.91,9,6,26,N
5,0,0,2,19,47.55,396.44,24,14,31,Y
4,0,0,9,46,57,915.24,35,17,53,N
7,0,0,1,7,15.16,98.23,5,9,16,N
5,0,1,3,46,58.78,1406.9,37,16,54,N
1,0,0,2,17,29.09,153.64,16,12,20,N
10,0,8,4,29,33.66,381.59,21,15,49,N
4,0,2,2,18,24.23,373.91,12,16,29,N
2,0,0,1,5,12.49,8.99,5,6,9,N
3,0,0,4,21,17.2,698.49,13,19,26,N
5,0,8,4,41,40.81,1171.48,28,19,56,N
6,0,0,5,23,26.35,244.99,16,18,31,Y
3,0,5,5,31,48.81,403.29,23,11,41,Y
3,0,0,3,22,18.13,434.44,13,18,28,Y
36,0,60,4,123,130.81,9910.49,84,22,222,N
3,0,0,1,15,26.28,49.43,11,8,20,N
0,0,0,3,6,17.98,33.43,7,9,8,N
1,0,0,3,9,14.65,59.57,9,11,12,N
5,0,0,1,21,26.48,113.12,13,12,28,N
21,1,10,9,112,80.84,6534.36,63,27,148,Y
21,0,0,8,56,41.1,2779.95,38,26,78,Y
1,0,0,1,3,16.84,2.11,4,3,6,N
1,0,0,3,13,24.08,310.37,13,11,16,N
0,0,0,1,9,15.5,7.75,4,6,11,N
52,0,19,3,169,312.17,15382.18,165,18,242,Y
2,0,0,6,18,22.62,180.94,11,12,22,N
1,0,0,1,12,57.39,19.21,11,3,13,N
1,0,4,6,48,37.41,585.84,19,11,55,N
2,0,0,2,13,16.55,531.87,10,13,19,N
2,0,0,2,15,12.41,133.77,7,13,19,N
5,0,1,2,7,22.81,152.23,13,15,15,N
17,3,7,3,32,21.47,923.2,17,22,62,N
3,0,0,2,18,13.16,702.77,8,16,23,N
2,0,3,2,9,26.06,32.35,11,8,17,Y
1,0,0,1,9,11.39,68.42,5,8,12,N
1,1,0,2,6,7.39,77.6,4,11,10,N
1,0,0,1,15,48.78,50.66,17,7,18,N
31,1,0,11,63,45.33,4258.7,33,23,103,N
47,0,2,1,170,326.75,15970.24,112,11,221,Y
10,0,1,1,25,76.96,550.89,37,14,39,N
0,0,0,1,9,11.95,23.9,4,8,11,N
0,0,0,2,9,17.79,55.6,8,10,11,N
1,0,0,1,3,11.77,8.01,2,7,7,N
0,0,0,2,15,42.92,26.49,12,5,17,N
3,0,0,3,13,17.05,311.21,12,15,18,N
0,0,0,1,3,6.74,14.62,2,5,5,N
43,5,57,8,150,68.15,11304.81,59,26,258,N
9,0,0,1,61,34.78,3347.01,21,19,72,N
5,0,2,3,34,31.76,412.76,17,13,43,N
5,8,2,3,33,29.24,692.12,21,17,50,Y
8,6,2,4,32,57.6,1040.22,33,17,55,N
6,0,4,4,24,42.16,641.21,22,13,38,N
3,0,2,1,17,22.16,117.68,9,8,24,N
12,0,8,4,57,34.68,2750.65,28,23,79,Y
0,0,0,1,5,36.49,32.43,12,6,7,N
29,8,10,2,89,84.19,5035.71,64,21,138,N
0,0,0,1,3,6.46,5.74,2,4,5,N
1,0,0,1,5,9,12.5,3,5,8,N
7,0,0,6,45,71.26,1755.29,44,17,52,N
18,2,20,8,29,41.93,1755.34,31,23,72,N
1,0,0,2,7,10.42,39.39,6,9,10,N
27,1,16,5,44,27.23,1407.1,21,21,93,N
3,0,3,3,18,15.58,293.1,10,16,26,N
22,2,21,23,112,76.76,7854.77,60,25,159,N
2,0,0,2,8,19.14,52.1,10,10,12,N
10,0,12,1,46,56.78,1620.65,30,16,78,N
6,0,2,2,28,21.05,394.52,15,19,38,N
1,0,0,1,4,25.73,7.47,7,4,7,N
2,0,1,2,10,16.47,68.71,9,13,15,N
13,0,16,7,39,41.81,2181.01,28,22,70,Y
8,0,24,3,27,18.96,634.56,11,15,61,Y
5,0,0,2,20,18.62,225.77,11,13,29,N
2,0,0,2,11,21.91,122.82,11,13,15,Y
8,0,0,4,29,26.66,1712.17,20,17,39,Y
2,0,0,2,13,13.27,266.18,8,16,17,N
3,0,4,3,31,21.08,802.73,11,12,45,N
13,2,7,9,65,59.28,1570.52,37,16,89,N
6,0,3,2,21,34.47,444.49,17,14,33,N
1,0,2,1,5,42.04,19.87,12,5,11,N
0,0,0,1,4,11.79,7.28,3,4,6,N
5,0,7,2,44,36.31,881.12,25,19,58,Y
0,0,0,1,5,9.76,36.17,3,7,8,N
3,0,2,1,19,23.63,606.78,8,8,26,Y
11,1,5,3,32,50.34,801.01,26,16,53,N
6,0,0,1,2,13.5,3,4,4,10,Y
8,1,3,8,135,177.03,4018.78,63,9,149,N
11,0,0,8,53,59.83,3105.76,30,14,66,N
0,0,0,1,9,16.48,5.72,4,5,11,N
2,0,0,3,21,13.1,937.19,9,17,25,N
0,0,0,1,3,35.94,12.48,10,5,6,N
2,0,5,3,21,40.29,277.92,21,12,32,N
2,0,0,1,4,16.37,25.07,6,9,8,N
1,0,0,1,8,10.84,60.23,6,12,11,N
5,0,0,3,28,37.73,561.22,22,18,35,Y
5,0,0,2,24,40.42,264.71,21,12,31,Y
9,0,3,5,48,47.94,1165.85,26,16,63,Y
9,0,5,3,28,38.33,862.52,24,14,44,N
3,2,0,2,11,18.89,193.87,11,13,18,N
6,1,38,3,35,23.24,405.98,15,19,82,N
1,0,0,2,6,14.34,9.76,5,7,9,N
3,0,0,1,10,61.9,74.89,18,6,15,N
0,0,0,6,17,37.66,410.1,16,8,19,N
0,0,0,1,3,18.57,26.44,8,9,5,N
1,0,0,1,13,46.46,42.1,13,5,16,N
3,0,0,4,22,41.45,291.9,27,16,27,N
1,0,0,13,78,105.8,2747.81,74,20,79,N
0,0,0,2,7,9.97,19.93,4,6,11,N
0,0,0,2,9,14.88,22.79,6,9,11,N
8,0,4,5,50,34.88,1652.42,30,24,66,N
3,0,1,1,25,15.59,409.63,10,15,32,N
3,0,0,4,15,11.21,523.65,7,14,20,Y
34,17,75,7,153,270.53,6614.3,138,15,281,N
6,0,9,4,13,38.54,197.33,20,12,30,N
4,5,3,7,35,33.21,1088.15,21,15,49,N
32,0,8,13,125,122.22,6070.35,85,23,167,Y
1,0,0,1,4,21.19,12.16,7,5,9,N
5,0,23,7,60,80.94,509,43,15,88,N
1,0,0,1,6,13.45,9.69,5,6,9,N
1,0,0,2,9,23.6,65.93,11,12,12,N
15,5,13,17,67,71.45,3938.41,46,21,102,Y
5,0,0,3,21,32.99,345.88,19,18,28,N
1,0,0,1,16,16.34,242.18,9,14,19,N
34,2,7,13,96,45.52,5555.28,57,39,141,Y
0,0,0,2,11,9.56,159.53,6,13,11,N
2,5,0,1,2,52,11.56,12,4,11,Y
1,0,5,2,19,26.76,179.92,15,15,27,N
1,0,0,2,8,19.38,78.69,10,9,11,N
8,4,13,8,46,45.41,698.6,25,13,73,N
3,0,4,2,40,23.91,3463.09,16,19,50,Y
29,0,16,1,114,14.38,10041.3,8,13,161,N
3,0,0,2,9,22.81,96.5,11,12,15,N
4,2,15,7,20,39.5,1110.95,25,15,43,N
0,0,0,1,11,27.41,44.4,10,6,13,N
13,0,3,2,49,36.19,5252.17,27,20,67,N
1,0,17,6,42,18.59,1505.57,11,15,64,N
4,0,3,3,16,13.65,91.74,7,11,25,N
5,0,0,2,20,22.99,430.86,15,19,29,N
6,0,0,2,13,36.32,163.45,16,12,21,N
0,0,0,7,23,30.75,221.04,16,13,25,N
11,0,1,5,46,25.68,2693.47,21,25,60,N
3,1,0,2,15,39.41,71.14,15,9,22,N
5,2,2,3,19,22.07,251.01,13,12,30,N
10,0,1,1,16,30.23,364.22,11,9,29,N
14,1,0,1,57,81.28,2312.32,35,11,74,N
3,0,0,2,11,17.48,58.74,9,10,16,Y
0,0,0,2,5,8.88,12.33,3,6,7,N
2,0,4,2,7,13.39,20.51,6,7,15,Y
2,0,6,1,22,13.76,562.52,12,21,32,N
1,0,0,1,7,38.84,48.68,14,7,10,N
4,0,0,1,9,40.09,37.27,11,5,15,N
12,0,1,9,88,39.57,7111.03,32,28,104,Y
3,0,0,1,16,68.5,131.86,22,7,21,N
1,0,0,1,6,14.3,38.92,6,12,9,N
1,0,0,1,49,131.5,1096.26,40,7,52,N
2,0,0,2,9,25.91,77.4,12,11,14,N
11,2,107,18,223,90.41,11716.98,65,23,351,Y
4,0,24,2,37,38.96,506.65,25,15,65,N
0,0,0,2,9,24.52,21.8,9,8,11,N
2,2,0,4,16,39.19,130.21,15,8,22,N
3,0,0,2,15,21.62,270.28,13,13,20,N
1,0,0,2,7,15,37.04,6,10,10,N
2,0,0,2,19,29.25,96.69,14,12,24,N
6,0,1,2,47,40.37,1158.98,45,33,56,N
5,0,5,3,15,17.17,115.42,10,11,27,N
2,0,0,13,39,27.82,1570.38,16,15,43,N
15,0,12,12,79,63.32,2247.42,47,22,111,N
5,0,5,3,35,27.41,841.06,22,22,47,Y
0,0,0,2,8,17.9,109.66,10,14,11,N
7,0,2,4,28,36.36,472.84,20,18,40,Y
4,1,3,4,59,77.55,2145.65,41,15,69,N
5,0,3,1,12,25.62,209.58,15,14,22,N
1,0,0,1,3,19.58,13.33,7,7,6,Y
5,0,0,2,13,30.89,122.85,13,11,20,N
5,0,3,2,15,35.73,588.75,18,10,25,N
24,0,29,27,168,71.03,21891.06,87,45,224,N
0,0,0,2,6,12.49,42.82,7,10,8,N
1,0,0,1,8,32.04,91.97,16,10,9,N
1,0,0,1,13,9,321.87,4,7,16,N
2,0,0,2,10,14.87,78.51,8,13,14,N
9,2,2,6,53,37.45,1822.02,27,17,68,N
4,0,1,4,30,24.32,837.3,19,22,37,N
5,0,8,4,22,20.6,241.95,13,14,37,N
30,0,31,14,157,119.1,17816.77,128,36,218,Y
4,0,3,2,12,32.46,131.24,16,13,21,N
1,0,0,1,10,15.78,48.37,7,8,13,N
10,0,8,8,75,151.16,1318.8,79,15,93,N
1,0,0,2,4,20,57.95,9,10,7,N
0,0,0,2,9,12.79,27.76,4,10,11,N
4,0,0,2,13,28.89,81.87,14,10,19,N
1,0,1,2,6,17.97,12.23,6,7,10,N
1,0,0,1,10,12.94,93,8,14,13,N
9,0,1,5,50,43.97,561.85,24,13,62,N
25,0,22,16,122,49.89,8833.83,44,27,171,Y
7,0,7,3,30,25.94,1012.12,19,19,46,Y
6,0,6,5,37,53.79,623.48,27,12,51,N
15,0,1,5,145,147.28,11327.28,77,15,163,Y
5,1,1,3,27,24.81,373.88,17,16,36,N
2,0,9,4,16,15.45,196.32,8,11,29,N
0,0,0,1,0,0,0,0,0,27,N
0,0,0,1,19,26.57,69.77,8,11,21,N
2,0,1,4,15,42.48,88.13,18,10,20,Y
3,0,0,2,12,65.93,132.86,44,10,17,N
1,0,0,2,8,17.36,53.21,7,8,11,N
1,0,0,2,10,25.93,81.04,10,10,15,N
1,0,25,4,32,24.27,3042.36,17,19,60,Y
3,0,0,2,31,46.71,703.78,32,17,34,N
7,0,0,4,33,31.01,682.67,21,19,42,Y
3,0,0,1,9,20.42,201.72,9,12,14,N
5,0,8,5,30,31.95,1480.05,24,21,46,N
5,0,0,5,28,32.36,1392.48,23,20,35,Y
2,0,0,1,10,19.1,21.49,6,9,15,N
0,0,0,2,9,12.27,55.21,5,9,11,N
3,0,0,5,29,35.38,328.89,23,17,34,N
1,0,0,1,3,11.86,12.61,4,7,6,N
1,0,0,3,12,18.63,45.09,10,11,13,N
2,0,0,2,9,30.26,102.27,10,6,13,Y
0,0,1,2,6,12.21,43.41,5,10,9,N
0,0,0,1,2,17.41,11.85,7,7,4,N
4,0,5,10,28,48.6,1177.07,25,18,40,N
6,0,4,5,32,43.61,355.55,22,13,44,N
2,0,0,2,12,17.16,129.1,11,16,16,Y
5,0,8,4,22,47.06,208.84,24,11,37,N
1,0,11,2,12,17.34,78.04,10,12,26,N
7,0,5,1,40,54.84,578.53,25,13,56,N
0,0,0,1,2,9,5.56,3,5,4,N
5,0,5,2,12,26.87,60.67,12,9,24,N
3,0,0,1,7,11.41,89.99,6,13,12,N
18,0,18,22,84,51.3,9180.73,37,25,123,Y
1,0,0,12,23,31.64,946.21,20,16,26,N
5,0,0,3,30,24.04,708.74,14,15,37,N
3,0,0,4,22,26.54,414.46,17,15,25,N
2,0,0,1,7,31.14,30.52,10,7,11,N
1,0,1,2,10,13.3,29.32,5,9,14,Y
3,2,5,7,8,15.37,413.37,9,12,20,Y
0,0,0,2,5,11.23,2.5,3,4,7,N
13,6,2,7,89,44.83,6098.76,33,23,112,Y
1,0,2,2,4,8.72,7.75,3,6,11,N
13,12,23,9,93,61.62,6373.12,51,27,146,Y
4,0,0,1,12,35.49,123.56,12,10,19,N
5,0,0,9,54,38.15,2320.08,29,19,61,Y
6,0,1,1,15,19.88,304.93,13,16,25,N
0,0,0,1,4,18.13,18.5,7,6,6,N
102,13,120,24,384,149.63,95014.09,176,48,621,Y
6,0,0,1,46,27.63,1042.22,18,14,59,N
1,0,0,4,10,21.67,145.7,13,11,13,N
1,0,0,2,5,14.53,43.17,8,9,8,N
12,0,39,5,79,39.43,2827.01,27,20,133,Y
5,0,1,5,27,34.8,481.97,19,15,35,N
1,0,0,1,4,10.24,27.88,5,7,7,N
2,0,0,1,6,12.33,15.79,5,8,10,N
1,0,0,3,21,41.02,319.6,19,10,24,N
7,0,9,1,15,57.08,304.82,23,11,34,N
3,0,0,1,14,15.93,127.44,7,12,19,N
21,0,11,2,15,15.95,65.11,7,8,49,Y
2,0,0,2,8,20.41,86.83,12,14,12,N
16,5,29,12,90,62.99,3624.25,44,24,142,Y
8,0,25,3,52,23.26,2357.87,21,23,87,N
2,0,3,1,4,17.57,41.25,7,7,11,N
11,0,10,3,34,41.06,792.08,26,17,57,Y
5,0,0,1,12,37.6,92.84,12,8,20,N
8,1,10,6,51,55.85,1279.39,36,17,72,Y
7,0,4,1,20,54.36,389.51,28,12,34,N
1,0,0,1,7,21.81,65.15,9,11,8,N
5,0,7,3,24,37.29,232.26,17,9,39,Y
5,0,3,4,13,28.82,401.95,16,13,25,N
5,0,4,5,29,35.59,790.87,22,20,40,Y
8,2,9,3,20,26.37,152.84,14,11,41,Y
17,0,1,1,27,58.51,731.44,22,11,47,Y
18,1,2,13,114,55.87,7395.38,45,23,137,N
7,0,0,4,32,40.03,1057.26,23,17,41,Y
6,1,0,3,19,38.28,234.45,20,14,28,Y
12,0,6,7,110,45.65,7292.94,40,26,131,N
0,0,0,1,3,18.38,34.75,6,5,5,N
2,0,0,2,4,24.31,24.72,9,7,8,N
24,0,12,4,96,146.95,4416.43,89,20,135,N
8,0,4,3,31,32.95,1647.28,21,18,45,Y
2,0,4,5,15,27.29,708.58,17,15,23,N
10,0,3,2,36,11.36,4705.54,6,14,52,N
6,0,11,5,28,31.24,275.52,20,18,47,N
3,0,0,3,17,21.27,308.4,13,12,22,N
8,0,0,2,35,28.32,275.05,18,17,45,N
1,0,0,1,6,14.31,25.95,7,10,9,N
24,22,8,16,115,123.53,8050.63,76,19,171,Y
1,0,0,3,6,15.21,28.29,7,9,9,N
1,0,0,3,10,26.15,92.98,15,12,13,N
4,0,0,3,26,41.9,358.11,26,15,32,N
4,0,0,2,15,35.11,104.9,18,11,21,N
2,1,0,3,17,24.52,253.85,10,13,22,Y
1,1,0,11,26,28.89,803.08,19,17,30,N
9,1,6,6,37,53.73,292.37,29,14,55,N
0,0,1,1,5,9.23,41.52,4,6,6,N
0,0,0,1,5,39.21,4.9,8,3,8,Y
2,2,1,2,27,16.12,373.87,7,11,34,N
4,0,7,2,14,34.61,83.03,14,8,27,N
4,0,0,2,19,43.32,126.49,20,10,25,N
0,0,0,2,10,22.07,24.22,9,8,12,N
3,4,11,2,22,19.65,173.31,10,14,42,Y
3,0,1,2,9,22.84,25.7,8,6,15,Y
3,1,9,6,19,32.9,705.22,21,15,34,N
0,0,1,1,2,5.33,0.67,1,3,5,N
0,0,0,1,2,28.94,10.05,9,5,4,N
3,0,5,4,31,41.12,328.99,22,12,43,Y
3,0,0,7,36,32.22,814.61,21,14,43,N
3,0,0,1,23,31.38,1112.72,19,20,28,Y
5,0,0,3,18,36.89,119.58,18,11,25,N
1,0,0,4,13,18.13,391.89,11,14,16,N
5,0,1,4,82,51.19,8579.23,39,21,92,N
9,0,5,1,27,19.31,458.12,12,16,43,N
5,0,0,2,12,24.76,137.55,12,12,19,Y
3,0,0,1,7,12.56,21.87,5,8,12,Y
2,0,0,3,19,20.63,417.04,13,16,24,N
2,0,6,3,35,46.22,2516.96,39,22,43,N
3,2,0,1,65,132.89,242.17,33,6,72,Y
5,2,4,5,40,32.29,1058.5,24,22,53,N
3,0,2,2,7,38.47,48.53,17,9,14,N
13,0,0,25,110,47.49,7882.93,34,21,127,N
1,0,2,2,4,9.55,42.98,5,10,9,N
1,0,0,2,34,20.14,1105.22,14,16,37,N
16,3,6,6,130,41.14,19416.44,36,28,158,N
2,0,0,1,7,40.29,40.75,15,8,11,N
1,5,0,10,50,43.96,1386.25,34,20,58,Y
1,0,0,3,26,16.47,1001.12,13,20,29,N
3,0,0,2,8,13.88,53.86,7,9,14,Y
6,0,0,1,22,23.75,495.27,16,20,30,N
4,4,0,1,5,22.56,139.37,11,8,15,N
1,0,2,2,5,10.88,23.99,5,9,12,N
7,0,0,3,27,32.54,444.44,17,13,36,N
5,0,0,3,41,48.67,312.5,26,13,46,N
1,0,0,2,22,22.06,266.02,15,17,25,Y
2,0,0,3,18,16.25,130.03,10,15,23,N
2,0,0,2,13,12.94,93,8,14,17,N
1,0,0,1,5,15.41,14.27,6,7,8,N
8,0,0,2,21,26.5,577.08,15,18,31,N
3,0,1,9,86,55.03,3675.49,43,21,92,N
1,0,0,2,7,33.25,1002.32,17,18,10,Y
10,2,51,10,151,75.36,10955.52,72,29,214,N
4,0,6,2,19,14.61,496.43,11,16,37,N
1,0,0,1,8,24.93,105.05,12,11,11,N
7,0,7,4,22,23.55,413.07,13,14,38,N
3,2,1,1,36,25.53,851.46,18,18,47,Y
2,0,0,5,30,38.16,178.13,18,11,34,N
1,0,0,4,17,15.08,199.65,8,13,20,N
0,0,0,3,13,18.24,22.07,6,7,15,Y
3,0,1,1,8,14.15,69.9,7,11,16,N
1,0,0,6,32,39.86,350.48,25,17,35,Y
0,0,0,1,8,15.19,57.45,8,12,10,N
3,0,0,2,15,15.15,194.49,10,16,20,N
0,0,0,1,6,22.08,15.65,7,5,8,N
5,0,3,2,25,19.75,257.99,12,16,35,N
1,0,0,1,4,17.53,13.69,6,5,8,N
9,0,8,7,41,51.1,612.2,27,13,60,Y
5,1,7,2,14,38.56,382.45,18,13,29,N
3,0,0,1,27,32.68,815.93,20,16,33,Y
0,0,3,1,1,0,0,0,1,6,N
0,0,0,2,12,16.76,93.1,7,10,14,N
4,0,0,2,15,17.75,346.65,8,12,21,Y
4,0,0,2,27,42.57,267.55,22,12,33,N
3,0,0,2,13,19.86,78.56,8,9,18,N
20,0,13,3,29,114.59,155.43,34,8,64,Y
15,3,16,9,86,62.19,6197.75,41,23,122,Y
4,0,2,2,6,16.78,36.84,7,8,14,Y
9,0,0,7,51,54.56,1931.19,33,17,62,Y
5,1,0,32,78,70.38,6845.84,73,41,86,N
5,0,2,2,10,21.22,63.39,9,11,19,Y
2,0,0,1,16,13.69,271.29,9,17,20,N
9,0,6,3,39,41.72,1307.48,34,19,56,N
1,0,0,4,20,26.5,349.95,18,15,23,N
16,0,0,8,119,72.29,7519.37,59,23,137,N
18,0,10,13,75,87.74,4405.68,47,18,107,Y
5,0,0,3,18,39.72,289.52,22,14,26,N
3,0,9,4,17,19.01,163.92,12,13,31,N
9,0,1,3,38,93.32,331.81,27,6,50,N
3,3,0,1,14,51.86,93.95,19,7,22,N
2,1,0,2,16,25.67,92.14,13,11,22,N
0,0,0,1,5,16.16,35.47,7,8,7,N
5,2,1,2,19,26.07,653.98,18,17,29,N
13,4,27,1,41,32.61,1373.35,17,13,89,N
16,0,6,7,54,29.16,3732.19,28,28,81,N
4,0,0,3,32,37.43,578.02,26,17,38,N
5,0,0,2,16,58.69,32.68,15,5,23,N
5,1,4,5,24,69.88,388.23,33,11,36,N
2,0,0,2,7,19.14,52.1,10,10,11,N
0,0,0,2,16,24.56,73.37,9,12,18,N
